2.375379818701428558e+00,2.281831579868203619e+00,2.265892890190318809e+00,2.300011527870191586e+00,2.418172082038086312e+00,2.837968017198077675e+00,3.767981991150895382e+00,3.767981991150895382e+00,2.560187009795977353e+00,2.344961662670025593e+00,2.278186318194814319e+00,2.268498231765908812e+00,2.316969933677338833e+00,2.473302646895179979e+00,3.140612415552314296e+00,3.767981991150895382e+00,3.256926624251090807e+00,2.483384316132558833e+00,2.320555420191281470e+00,2.270084815057056726e+00,2.274347763596323624e+00
2.379301764166094735e+00,2.290722934136224520e+00,2.271657846243526180e+00,2.306112112081555754e+00,2.424859810970068530e+00,2.855164858802250016e+00,3.767981991150895382e+00,3.767981991150895382e+00,2.569917850830743422e+00,2.351550804696361130e+00,2.282051213090543929e+00,2.275068052754024794e+00,2.321309930757618378e+00,2.478059708155188723e+00,3.170074715444079150e+00,3.767981991150895382e+00,3.295099201857695004e+00,2.495406126017075898e+00,2.330524697946684043e+00,2.278717026859327976e+00,2.277066184165701390e+00
2.390517209781790609e+00,2.295274097433334326e+00,2.275631451421574525e+00,2.313120083273642269e+00,2.430690394136367782e+00,2.872141789426479352e+00,3.767981991150895382e+00,3.767981991150895382e+00,2.580587355622385282e+00,2.358984768667149456e+00,2.287191819247083924e+00,2.279075621449363265e+00,2.329235110858307145e+00,2.486443346648738117e+00,3.200351014075887068e+00,3.767981991150895382e+00,3.335988686236151413e+00,2.503151860069924517e+00,2.332967554400985133e+00,2.282056567435259975e+00,2.282924972906936301e+00
2.397356985615698655e+00,2.303669377156418729e+00,2.282046644135033553e+00,2.317026478609851559e+00,2.440432812414148778e+00,2.889280735026233060e+00,3.767981991150895382e+00,3.767981991150895382e+00,2.591427486482320575e+00,2.363347328503232703e+00,2.296767264666888853e+00,2.284126195184854602e+00,2.334544162571628334e+00,2.495786137189771825e+00,3.231522280694544946e+00,3.767981991150895382e+00,3.380201782936721244e+00,2.511899033057601205e+00,2.340369309622824190e+00,2.280743065005976344e+00,2.289943485242524446e+00
2.405095526059119138e+00,2.309075083521434646e+00,2.288730622760394962e+00,2.324927036500317623e+00,2.447051563491995374e+00,2.906354401264187537e+00,3.767981991150895382e+00,3.767981991150895382e+00,2.602856138594352498e+00,2.369036329151133824e+00,2.298746677864526688e+00,2.288172667643938674e+00,2.335975889118674154e+00,2.504951534723557138e+00,3.263963517001471359e+00,3.767981991150895382e+00,3.428916662686668282e+00,2.525029293021035404e+00,2.346331622821035801e+00,2.291694135514471320e+00,2.299478073407172918e+00
2.412458228908804792e+00,2.315476392433739150e+00,2.293203179455649554e+00,2.328464131330569398e+00,2.460462648983112288e+00,2.923378292549964286e+00,3.767981991150895382e+00,3.767981991150895382e+00,2.612352395251290815e+00,2.378842615039023833e+00,2.303126758400803720e+00,2.295496599596884124e+00,2.346594984863612066e+00,2.512059777168071939e+00,3.297899008265265941e+00,3.767981991150895382e+00,3.484673647594868306e+00,2.529891224147485573e+00,2.352526791904140602e+00,2.297235541595440633e+00,2.300795259437486973e+00
2.417329996491087041e+00,2.317919377721682217e+00,2.296234364510154613e+00,2.332987358058320915e+00,2.463607603547494751e+00,2.940343396548625421e+00,3.767981991150894938e+00,3.767981991150894938e+00,2.623206347535480987e+00,2.388714495201472054e+00,2.310746064972699187e+00,2.300160285422809370e+00,2.352594937357376903e+00,2.522020619156118304e+00,3.333385325681672118e+00,3.767981991150894938e+00,3.554512317868220084e+00,2.540815825773173220e+00,2.363759457839893496e+00,2.301033793585929299e+00,2.308380818474951912e+00
2.424406913369383965e+00,2.325265921440301309e+00,2.300217111076130028e+00,2.335390662111597404e+00,2.468957594628855556e+00,2.956084942026127038e+00,3.767981991150894938e+00,3.767981991150894938e+00,2.632412630202338732e+00,2.390219756509380566e+00,2.311061881482546987e+00,2.304684408575424115e+00,2.356685014873488804e+00,2.528782098567567527e+00,3.370958781646018920e+00,3.767981991150894938e+00,3.661876779199075838e+00,2.546133474199903546e+00,2.363357118221193875e+00,2.305473563826989647e+00,2.312991716411340271e+00
2.430678849244629181e+00,2.329922199069075273e+00,2.306131928288727373e+00,2.342625747293428873e+00,2.475611659244661755e+00,2.973393748624484356e+00,3.767981991150894938e+00,3.767981991150894938e+00,2.641155889973373139e+00,2.396554899190281862e+00,2.319053991994816322e+00,2.308802697711987761e+00,2.362746354896015699e+00,2.536054944942278677e+00,3.412227823331161147e+00,3.767981991150894938e+00,3.750920049991139926e+00,2.554107968336234880e+00,2.370911446740620487e+00,2.314534145015201716e+00,2.316287476064767592e+00
2.443999103946488116e+00,2.335944027632626874e+00,2.314869142915098710e+00,2.349924252545719572e+00,2.484253859139041509e+00,2.990382743279903721e+00,3.767981991150894938e+00,3.767981991150894938e+00,2.651478616788577547e+00,2.402687135945996477e+00,2.324674018116078766e+00,2.318009161450048872e+00,2.371581650949091902e+00,2.546218319762731941e+00,3.458105967298733319e+00,3.767981991150894938e+00,3.767981991150894938e+00,2.566005393622644792e+00,2.376917389270797987e+00,2.314865466156801777e+00,2.320658258822129838e+00
