2.395857837058324780e+00,2.301503124019585123e+00,2.285427027777394926e+00,2.319839800350230963e+00,2.439019010136170618e+00,2.862433982891192663e+00,3.800465556000503842e+00,3.800465556000504286e+00,2.582258240750675338e+00,2.365177447782077724e+00,2.297826436746434720e+00,2.288054829858960026e+00,2.336944403638171686e+00,2.494624852551102112e+00,3.167687461905421387e+00,3.800465556000503842e+00,3.285004408979824042e+00,2.504793435302727023e+00,2.340560800433524324e+00,2.289655090997122056e+00,2.293954790180540382e+00
2.399813593398450351e+00,2.310471130162175868e+00,2.291241683198658841e+00,2.325992977361485359e+00,2.445764393610283527e+00,2.879779077518008990e+00,3.800465556000504286e+00,3.800465556000504286e+00,2.592072970829109924e+00,2.371823394438270505e+00,2.301724650687817508e+00,2.294681288911328387e+00,2.341321815593823352e+00,2.499422924173765104e+00,3.197403754658987740e+00,3.800465556000504286e+00,3.323506070271826207e+00,2.516918884546961888e+00,2.350616022782407111e+00,2.298361720621063586e+00,2.296696646103659312e+00
2.411125726751993881e+00,2.315061528786962253e+00,2.295249544607705694e+00,2.333061363886558048e+00,2.451645241912361328e+00,2.896902365324457662e+00,3.800465556000504286e+00,3.800465556000504286e+00,2.602834456832876509e+00,2.379321446202286694e+00,2.306909573726402929e+00,2.298723406635274635e+00,2.349315318234893812e+00,2.507878837552205198e+00,3.227941063590824555e+00,3.800465556000504286e+00,3.364748060639057403e+00,2.524731394145714347e+00,2.353079938967418183e+00,2.301730051192043547e+00,2.302605943139377498e+00
2.418024467915985021e+00,2.323529183753334504e+00,2.301720042343593065e+00,2.337001436041427738e+00,2.461471649040583021e+00,2.914189064828596187e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.613768039862857329e+00,2.383721615426015461e+00,2.316567568532852839e+00,2.303817521088277420e+00,2.354670138990111461e+00,2.517302171775010589e+00,3.259381055979146513e+00,3.800465556000503842e+00,3.409342316006852336e+00,2.533553976029097932e+00,2.360545504312637100e+00,2.300405225130788711e+00,2.309684961682568538e+00
2.425829721889599888e+00,2.328981492414667009e+00,2.308461643179899436e+00,2.344970104205558847e+00,2.468147460006285598e+00,2.931409922201158924e+00,3.800465556000504286e+00,3.800465556000504286e+00,2.625295217754178179e+00,2.389459660634614568e+00,2.318564046142454593e+00,2.307898877963169504e+00,2.356114208372725116e+00,2.526546583695239878e+00,3.292101966394349599e+00,3.800465556000504286e+00,3.458477164047310648e+00,2.546797431239223197e+00,2.366559218283963428e+00,2.311450704213918961e+00,2.319301747005719339e+00
2.433255898194320199e+00,2.335437986657916465e+00,2.312972757539653923e+00,2.348537692135185484e+00,2.481674161725473393e+00,2.948580575514427871e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.634873341115806067e+00,2.399350485972088443e+00,2.322981887111366550e+00,2.315285949129387788e+00,2.366824850756177767e+00,2.533716105905675864e+00,3.326330013655959927e+00,3.800465556000503842e+00,3.514714826846045526e+00,2.551701276805659724e+00,2.372807795577919432e+00,2.317039882450968147e+00,2.320630288424126331e+00
2.438169665016132193e+00,2.337902032787236628e+00,2.316030074273269346e+00,2.353099913350991113e+00,2.484846228769634457e+00,2.965691934738621693e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.645820864723777976e+00,2.409307471068742323e+00,2.330666879304827521e+00,2.319989840333501974e+00,2.372876528509347605e+00,2.543762819762917626e+00,3.362122256656876473e+00,3.800465556000503842e+00,3.585155572442517702e+00,2.562720058819204283e+00,2.384137297706948377e+00,2.320870878962300932e+00,2.328281242147524743e+00
2.445307591604372277e+00,2.345311910653912424e+00,2.320047155877644318e+00,2.355523936155909492e+00,2.490242341828925010e+00,2.981569187211155381e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.655106514245555882e+00,2.410825709151334983e+00,2.330985418451382074e+00,2.324552965702200158e+00,2.377001866358058546e+00,2.550582589515312470e+00,3.400019631311999468e+00,3.800465556000503842e+00,3.693445616870738579e+00,2.568083550399623327e+00,2.383731489540594772e+00,2.325348924217648161e+00,2.332931890380617990e+00
2.451633597492748340e+00,2.350008329795217232e+00,2.326012964403085359e+00,2.362821394607902192e+00,2.496953770768650216e+00,2.999027212076193827e+00,3.800465556000504286e+00,3.800465556000504286e+00,2.663925149176672225e+00,2.417215466747749897e+00,2.339046428507417730e+00,2.328706758382185438e+00,2.383115460858488799e+00,2.557918134697345192e+00,3.441644451128515581e+00,3.800465556000504286e+00,3.783256524787392827e+00,2.576126792209915806e+00,2.391350943509381821e+00,2.334487616176371461e+00,2.336256062596177241e+00
2.465068685375454649e+00,2.356082072210563982e+00,2.334825502074679981e+00,2.370182819871282209e+00,2.505670474591491725e+00,3.016162667917180240e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.674336867650200400e+00,2.423400569178193464e+00,2.344714904563789837e+00,2.337992590536171367e+00,2.392026925511355984e+00,2.568169127411367381e+00,3.487918108043932985e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.588126784543286707e+00,2.397408662938738111e+00,2.334821793619252794e+00,2.340664525630534953e+00
2.465069526834760882e+00,2.360365256686367097e+00,2.335704982680707698e+00,2.375544787161898874e+00,2.511722416692890203e+00,3.032469630434201591e+00,3.800465556000504286e+00,3.800465556000504286e+00,2.684274410782867104e+00,2.429140381466993404e+00,2.348975222551441533e+00,2.339064905650462212e+00,2.393607187523757673e+00,2.573952673656772827e+00,3.541578429893550428e+00,3.800465556000504286e+00,3.800465556000504286e+00,2.593348275207871811e+00,2.401858024623485743e+00,2.342465227587896770e+00,2.345589964402402305e+00
2.472220238360686384e+00,2.369138448171340894e+00,2.343064046993144078e+00,2.380125406229547824e+00,2.519187398160162683e+00,3.050587449035572440e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.693836014534156664e+00,2.439160587262228397e+00,2.350389135232919813e+00,2.343667473219134045e+00,2.401535135083815220e+00,2.583460378277492531e+00,3.610096057318887830e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.602979904803326416e+00,2.406761536347473474e+00,2.349336592040814686e+00,2.350902710610552671e+00
2.478502745777307670e+00,2.370135731429166448e+00,2.346922894377795998e+00,2.385696667280801986e+00,2.527691739231678891e+00,3.068237156928942611e+00,3.800465556000504286e+00,3.800465556000504286e+00,2.704021964214391893e+00,2.444694225029852230e+00,2.360819631018252096e+00,2.347064457155958017e+00,2.407004097168243373e+00,2.591042631424533838e+00,3.713269824574572109e+00,3.800465556000504286e+00,3.800465556000504286e+00,2.610067982121435648e+00,2.413784632243910266e+00,2.350914239274887407e+00,2.360888982598174479e+00
2.483231536793038430e+00,2.372931197941050563e+00,2.351981749706310243e+00,2.392160259772293074e+00,2.536783541520001961e+00,3.084659597114965734e+00,3.800465556000503842e+00,3.800465556000503398e+00,2.712171031329384085e+00,2.445163593028074622e+00,2.363030457966466269e+00,2.354558988564392497e+00,2.412411387004216312e+00,2.598708560106716803e+00,3.788312189631982019e+00,3.800465556000503842e+00,3.800465556000503398e+00,2.615971547103355554e+00,2.416682683261125231e+00,2.354895466687166650e+00,2.360258711197737114e+00
2.492566776097611125e+00,2.375452837177322696e+00,2.350582041248660214e+00,2.393569128203661300e+00,2.538899144933508101e+00,3.102200212231105425e+00,3.800465556000504286e+00,3.800465556000504286e+00,2.721241050072732648e+00,2.452782734723729874e+00,2.371661527332312058e+00,2.355590460262338759e+00,2.415930040833635051e+00,2.604959533628993906e+00,3.800465556000504286e+00,3.800465556000504286e+00,3.800465556000504286e+00,2.627083705872102826e+00,2.425829078298193942e+00,2.361606562619369409e+00,2.366893151682838869e+00
2.496373917606799608e+00,2.385330284863639516e+00,2.358734205135898598e+00,2.401735410756284494e+00,2.547782350862125789e+00,3.118864625861002882e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.728919627781973389e+00,2.457726661851928895e+00,2.373502241673867363e+00,2.362199456474105563e+00,2.426261540116771975e+00,2.614178754756276923e+00,3.800465556000503842e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.632943756725767415e+00,2.427793078221466949e+00,2.363353425773150995e+00,2.369837947632043473e+00
2.502494027206014326e+00,2.392057732306200002e+00,2.363512287580389781e+00,2.404881273737346614e+00,2.553563779708420078e+00,3.137817674143014379e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.739885606797884510e+00,2.464310624387457960e+00,2.375581852542000050e+00,2.366776923543696398e+00,2.425659504161171931e+00,2.620169032638422379e+00,3.800465556000503842e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.640698022841812431e+00,2.432987408843005905e+00,2.365951901627578735e+00,2.374862950053728827e+00
2.504328865602551968e+00,2.394484344547319843e+00,2.367405670990301747e+00,2.410920200578611450e+00,2.559861335029173013e+00,3.156112094899531151e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.746857907682910938e+00,2.472374022323723608e+00,2.382254674784613613e+00,2.371246775025765530e+00,2.430855067747508258e+00,2.629441107094315111e+00,3.800465556000503842e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.648684720858068609e+00,2.437626638953210634e+00,2.372680463271038320e+00,2.375807055313684746e+00
2.515670837892390210e+00,2.399192526930411073e+00,2.372364881982272689e+00,2.415449831486233379e+00,2.569827334285179621e+00,3.174404756675801131e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.758633370627665560e+00,2.473466321643552845e+00,2.386945202036554914e+00,2.375711855285222995e+00,2.436949866125125652e+00,2.634502194438519407e+00,3.800465556000503842e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.655523971392780958e+00,2.444156084668430484e+00,2.378510352163137220e+00,2.383373745757350282e+00
2.520689617637906998e+00,2.405877498850524709e+00,2.377179737316727604e+00,2.420128170177781701e+00,2.573558386697497813e+00,3.192731401956083293e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.767215185128409249e+00,2.481846081547058436e+00,2.388610361131157767e+00,2.378417952291589810e+00,2.442447752291650342e+00,2.643222198025154679e+00,3.800465556000503842e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.665276024552188705e+00,2.452211724938594628e+00,2.388610361131157767e+00,2.387867787152592847e+00
2.524754829240080767e+00,2.407431988103727161e+00,2.380899753025469412e+00,2.418803200347471982e+00,2.580194652374702358e+00,3.210292030589297685e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.775253494515967478e+00,2.484275003174074126e+00,2.393231401776060974e+00,2.380818930335962591e+00,2.445054763301024003e+00,2.650834866870181994e+00,3.800465556000503842e+00,3.800465556000503842e+00,3.800465556000503842e+00,2.670919558406917194e+00,2.455292529382977040e+00,2.388634028186256142e+00,2.393025155156964345e+00
